client_id|ssn|first_name|last_name|gender|street|city|state|zip|latitude|longitude|city_pop|job|dob|email|phonenum|profile
d8a3cc98-4dda-4707-8b52-75fca5821129|831-31-4247|Anthony|Yates|M|505 Romero Stravenue|Bronx|NY|10469|-73.8495|40.8702|1382480|Electronics engineer|1935-03-18|anthony.yates@yahoo.com|+1-248-403-4259x63500|adults_50up_male_urban.json
300decec-cc98-4edb-a014-d2972ea56c5c|870-92-9893|Cody|Guzman|M|15217 Judith Squares|Micanopy|FL|32667|-82.3053|29.5122|3794|IT consultant|1980-01-29|cody.guzman@yahoo.com|(118)125-9765x125|adults_2550_male_urban.json
1a983f28-60f2-49bb-81b6-97bcc8fcca4f|429-54-3784|Maurice|Hamilton|M|2077 Parks Underpass|Alma|MO|64001|-93.5429|39.1048|656|Cartographer|1951-07-11|maurice.hamilton@gmail.com|9045006430|adults_50up_male_rural.json
e2ddf5b5-e40a-4cfd-b594-850b7c2dc432|887-06-2705|Michelle|Walter|F|67728 Gibson Flat|Burns|KS|66840|-96.8634|38.1222|777|Academic librarian|1961-07-12|michelle.walter@yahoo.com|516.277.6091|adults_50up_female_rural.json
3a6c14af-e508-4556-b16c-5d0073f7f12a|280-92-3815|Kristine|Montgomery|F|6148 Larry Knolls Suite 979|Hartford|SD|57033|-96.9501|43.6155|4713|Secretary/administrator|1984-03-08|kristine.montgomery@hotmail.com|+1-816-864-9853|adults_2550_female_urban.json
300a6f09-4be0-436a-87ae-304ece22308c|239-54-4619|Robert|Frazier|M|3956 Daniel Trafficway|Eddy|TX|76524|-97.2774|31.3088|2867|Naval architect|1973-02-02|robert.frazier@hotmail.com|9005452344|adults_50up_male_urban.json
a24456a2-0148-45ec-85c4-53450994412a|778-02-3255|Latoya|Paul|F|1948 Kyle Ville Suite 908|Houma|LA|70360|-90.7548|29.5943|83445|Music tutor|1964-01-11|latoya.paul@yahoo.com|(083)573-9694x4298|adults_50up_female_urban.json
acddb163-2d62-40a4-9c1e-d0d9cfc77eb9|527-06-2234|Dylan|Scott|M|6197 Mcdonald Unions Apt. 161|Palo|IA|52324|-91.7877|42.0365|1890|Printmaker|1936-12-20|dylan.scott@gmail.com|(399)463-8312x454|adults_50up_male_rural.json
94c4d521-89be-4a31-b0ff-0ce1c0ac9c91|519-41-0268|Benjamin|Green|M|082 Jenkins Springs|Hurley|NM|88043|-108.1516|32.648|1621|Editor, magazine features|1957-08-23|benjamin.green@gmail.com|+1-002-965-2732|adults_50up_male_rural.json
7308f808-8d66-4c51-93d6-f96457136f2c|166-37-0888|Megan|Hernandez|F|74463 Brown Groves|Glen Mills|PA|19342|-75.5049|39.9015|18099|Scientist, research (maths)|1947-12-28|megan.hernandez@hotmail.com|828-629-7036x3281|adults_50up_female_urban.json
d000fb6d-cbb8-4ab3-a9c0-4cbda3a763d7|224-74-4617|Kaitlin|Decker|F|6782 Dunlap Camp Apt. 065|Baton Rouge|LA|70806|-91.13|30.4485|378909|Estate agent|1953-10-16|kaitlin.decker@gmail.com|183-619-0255|adults_50up_female_urban.json
74abebbc-c855-4ddf-b482-6ae09b27052f|470-96-7314|Anna|Tucker|F|0773 Michael Mission Apt. 672|Irvine|PA|16329|-79.2643|41.8117|528|Environmental health practitioner|1966-03-02|anna.tucker@hotmail.com|581-675-1290|adults_50up_female_rural.json
e2999c58-1503-481f-8aac-de4cf2726c72|711-48-0145|Blake|Jefferson|M|16559 Phillips Landing|Big Bear City|CA|92314|-116.8131|34.261|10162|Conservation officer, nature|1960-02-26|blake.jefferson@hotmail.com|001-958-052-6672x636|adults_50up_male_urban.json
8a0d29c6-8dd0-43d2-943d-4acdf9aa16f4|781-62-6284|Hannah|Hanson|F|16966 Peterson Plaza|Harbor City|CA|90710|-118.2991|33.797|25457|Psychologist, sport and exercise|1956-12-17|hannah.hanson@yahoo.com|001-734-489-2293x5702|adults_50up_female_urban.json
89d525c1-df1e-4e34-a8eb-09ceab8ad818|282-11-3599|Charlotte|Harris|F|09405 Johnson Lights|Granger|IA|50109|-93.8533|41.7616|2762|Careers information officer|1943-04-17|charlotte.harris@gmail.com|650.081.8748x74978|adults_50up_female_urban.json
41e1e502-b55a-4352-9872-0cc98d450e79|142-67-5870|George|Mitchell|M|17041 Kathryn Stream|Red Valley|AZ|86544|-109.523|35.2375|1267|Education administrator|1967-05-24|george.mitchell@yahoo.com|448.793.9146x187|adults_50up_male_rural.json
b350abeb-71d9-4424-9f8d-f6e92029312c|439-44-3871|Shawna|Gomez|F|281 Conway Flats|Fedhaven|FL|33854|-81.6186|28.0026|194|Radio producer|1973-06-19|shawna.gomez@yahoo.com|(588)354-5018|adults_2550_female_rural.json
9de0bad5-ec7b-405e-aa51-9317ad8606a9|421-63-9445|Kayla|Vaughn|F|946 Victoria Corner Apt. 766|Holcomb|MO|63852|-90.0208|36.3885|1488|Higher education lecturer|1973-05-18|kayla.vaughn@gmail.com|(511)577-3592|adults_2550_female_rural.json
0b74bab8-71e1-4d35-a1bd-609701fa79c3|223-84-5305|Christopher|Brooks|M|293 Crawford Meadow Apt. 866|Point Reyes Station|CA|94956|-122.8534|38.0579|1756|Surveyor, quantity|1975-10-19|christopher.brooks@hotmail.com|+1-714-472-5213x310|adults_2550_male_rural.json
e0f97d89-d8b1-46fb-a313-497f28bb5f8b|009-67-4754|Gary|Mccormick|M|9093 Scott Vista|Ashland|NY|12407|-74.3679|42.3329|173|Chief Strategy Officer|1996-02-09|gary.mccormick@yahoo.com|(214)725-7045x62664|adults_2550_male_rural.json
3267c218-ecdb-4f0e-a54e-a7cdc73135cf|051-96-2112|Ellen|Dickerson|F|2697 Dustin Cliffs|Red Bluff|CA|96080|-122.2383|40.1795|28764|Tax adviser|1964-11-30|ellen.dickerson@hotmail.com|001-204-143-9844x47562|adults_50up_female_urban.json
dbfb7137-15ba-4b00-a4c8-4ec9072e8cfb|492-94-8614|Sarah|Cooley|F|921 Holly Dale|Bath|IN|47010|-84.836|39.4992|306|Designer, textile|1996-09-12|sarah.cooley@yahoo.com|537-759-0218x644|adults_2550_female_rural.json
f09065f8-6a1c-4565-b1c9-33007686d5d1|698-80-4757|Nathan|Brown|M|253 Jenna Course|Melrose|MA|02176|-71.0632|42.4581|26983|Embryologist, clinical|1953-05-18|nathan.brown@gmail.com|892.962.2999|adults_50up_male_urban.json
a644dd06-6d36-4719-96e1-d4e3e3c0f0c9|305-24-7752|Laura|Wagner|F|5713 Mann Crossroad Apt. 972|Cloquet|MN|55720|-92.5408|46.7546|16999|Sports coach|1960-06-29|laura.wagner@hotmail.com|(137)920-8282x0794|adults_50up_female_urban.json
2972b24b-4c6a-4879-b062-2c0a8274fda3|583-18-1580|Nicole|Nelson|F|524 Martin Islands Suite 061|York New Salem|PA|17371|-76.7896|39.9006|257|Learning mentor|1984-02-11|nicole.nelson@yahoo.com|140.289.7600|adults_2550_female_rural.json
60c73f1c-f989-4573-97a2-463b8bde94c6|156-71-7097|Jamie|Miller|F|7509 Jeffrey Dam|Shageluk|AK|99665|-151.0251|65.2264|83|Research officer, trade union|1977-07-20|jamie.miller@yahoo.com|620.591.5495|adults_2550_female_rural.json
7268c319-18e1-4e17-8f45-3da43f8733c2|232-51-6445|Penny|Anderson|F|64397 Mark Forge Suite 522|Tiltonsville|OH|43963|-80.6996|40.1681|1362|Housing manager/officer|1982-07-11|penny.anderson@yahoo.com|001-436-627-0279x8850|adults_2550_female_rural.json
bec0bac1-6fd4-4192-ae31-9ee91183e6db|671-69-1459|James|Robertson|M|788 Williams Orchard Apt. 543|Severance|CO|80546|-104.8505|40.525|149|Secretary/administrator|1991-09-23|james.robertson@yahoo.com|(772)564-0211|adults_2550_male_rural.json
c909be73-9794-41fd-a78d-1a360ee4815e|384-35-1989|Dana|Mcmahon|F|6581 Dyer Plains Suite 542|Stonewall|LA|71078|-93.8003|32.2848|5546|Electrical engineer|1980-08-03|dana.mcmahon@hotmail.com|170-383-6516x5319|adults_2550_female_urban.json
97aed085-c535-4024-bf8b-7497c67044a5|671-56-9642|Lindsey|Howell|F|62846 Long Plaza|Altha|FL|32421|-85.1704|30.5319|4497|Pensions consultant|1975-10-03|lindsey.howell@yahoo.com|001-644-458-9471x98331|adults_2550_female_urban.json
b580fd80-1333-45b4-aa04-6a6d1e3d2479|324-61-6354|Dennis|Johnson|M|6601 Morrison Place Suite 267|Bakersfield|MO|65609|-92.1507|36.5332|778|Editor, film/video|1957-01-20|dennis.johnson@gmail.com|001-424-945-4756x87484|adults_50up_male_rural.json
09326e96-8063-453c-bc77-4e5088d27472|242-85-3187|Heather|Lee|F|095 Devin Squares Suite 389|Chase|MI|49623|-85.6196|43.8682|1164|Production engineer|1959-01-02|heather.lee@hotmail.com|432.291.7106|adults_50up_female_rural.json
8ae28b57-9f68-440e-aa40-eb6941047c54|090-46-0399|Karen|Ochoa|F|672 Jeffrey Drive Apt. 043|Forest Lakes|AZ|85931|-110.8644|34.4513|207|Ophthalmologist|2002-02-04|karen.ochoa@yahoo.com|(934)083-3408x849|young_adults_female_rural.json
156bdfc1-d605-4a22-9629-45a5e7f01daa|316-36-1342|Joseph|Cameron|M|766 Michael Ville|Daisy|OK|74540|-95.7088|34.5384|172|Scientist, biomedical|1987-10-27|joseph.cameron@yahoo.com|(874)311-4630x959|adults_2550_male_rural.json
8a03d96f-c26e-448d-8aba-c57a89046d2f|712-63-4138|Alex|Potter|M|450 Vargas Gardens|Palacios|TX|77465|-96.2154|28.715|7161|Commercial horticulturist|1959-01-15|alex.potter@gmail.com|955.729.7441|adults_50up_male_urban.json
6879d9d3-c9e0-48d2-8fe3-b887e5b74a09|047-22-3858|Dennis|Schneider|M|21076 Williams Shore Suite 140|Camp|AR|72520|-91.7262|36.4025|309|Office manager|1970-11-05|dennis.schneider@gmail.com|(083)959-2176x305|adults_50up_male_rural.json
e80dd1ea-fbd9-4a7d-ab8b-c4c23b544356|120-66-2564|Michael|Patterson|M|92571 Susan Tunnel Apt. 737|Southington|OH|44470|-80.9485|41.2983|3790|Psychologist, sport and exercise|1961-06-22|michael.patterson@hotmail.com|023-334-3512x27936|adults_50up_male_urban.json
d2aed46b-d1af-4ea9-a34c-0c7e65f80742|227-44-1726|Martin|Hunter|M|3626 Blake Plain Apt. 198|Pittsburgh|PA|15204|-80.0644|40.4554|687276|Veterinary surgeon|1975-04-07|martin.hunter@hotmail.com|(268)713-6316x62490|adults_2550_male_urban.json
2cd42731-5663-4ff0-94cb-42732d6ed78f|058-07-3921|Kenneth|Esparza|M|35681 Ibarra Meadow|Campo Seco|CA|95226|-120.8151|38.2279|84|English as a foreign language teacher|1965-09-07|kenneth.esparza@gmail.com|4879704175|adults_50up_male_rural.json
59f60cee-a615-4956-8651-5d50f7722347|889-88-2343|Elizabeth|Gamble|F|390 Bowers Manors Suite 481|Alva|OK|73717|-98.6722|36.8016|6846|Surveyor, land/geomatics|1946-02-25|elizabeth.gamble@gmail.com|(397)867-9902|adults_50up_female_urban.json
43671494-a473-4d76-83aa-7e02745c956a|729-39-5818|Brian|Anderson|M|73301 Mcknight Fords|Austin|TX|78741|-97.7223|30.2315|940359|Educational psychologist|1985-10-24|brian.anderson@yahoo.com|001-855-208-0662x64626|adults_2550_male_urban.json
4f211d00-11e5-4fca-a7a1-24658d024358|770-35-9943|Erica|Mckenzie|F|458 Williams Vista|Old Forge|PA|18518|-75.7391|41.3701|8313|Animal nutritionist|1944-03-27|erica.mckenzie@yahoo.com|800.174.7145x9806|adults_50up_female_urban.json
24494863-a9e3-4a8f-be76-5e3f31b283a3|441-13-2976|Katherine|Small|F|3526 Susan Camp Suite 202|Woodland|CA|95776|-121.7411|38.6808|59848|Designer, industrial/product|1992-12-01|katherine.small@yahoo.com|(690)747-3620|adults_2550_female_urban.json
2d267550-3da9-437e-bd12-acff330838be|252-58-1438|Monica|Diaz|F|524 Christopher Fort Apt. 767|Middle Island|NY|11953|-72.9525|40.8782|13553|Web designer|1948-09-03|monica.diaz@yahoo.com|+1-022-914-1443x9288|adults_50up_female_urban.json
fdd6467f-70cb-478a-a91a-d3ce254b634f|141-88-2581|Patrick|Jones|M|7161 Leslie Burg|Hammond|IN|46327|-87.5114|41.6327|73569|Scientist, biomedical|1976-09-30|patrick.jones@hotmail.com|916.155.0314x195|adults_2550_male_urban.json
c9696935-4c98-40d8-9052-a7ceaa8db879|756-28-2624|Francis|Hopkins|M|4264 Williams Place|Earth|TX|79031|-102.4213|34.2415|1425|Buyer, retail|1998-01-13|francis.hopkins@gmail.com|001-582-689-3454x46343|adults_2550_male_rural.json
5b14035b-3ab1-4d90-8a93-afa5b66fee82|563-26-4268|Johnathan|Eaton|M|98693 Alexandra Estates Apt. 416|Keyesport|IL|62253|-89.2975|38.7769|696|Surveyor, commercial/residential|1956-08-12|johnathan.eaton@yahoo.com|001-419-453-2840|adults_50up_male_rural.json
fd521f05-8cef-4f46-a9ce-37e69233428a|185-28-7393|Kathy|Phillips|F|668 Brett Tunnel|Punta Gorda|FL|33950|-82.0532|26.9152|53889|Brewing technologist|1972-01-10|kathy.phillips@hotmail.com|(278)927-0937|adults_50up_female_urban.json
fe4965c3-a60e-4f0b-b517-c8114626b6ad|298-92-0144|David|Miller|M|9014 Le Estate Apt. 709|Pahrump|NV|89060|-116.0393|36.2645|36648|IT technical support officer|1998-09-21|david.miller@hotmail.com|(005)649-7759x348|young_adults_male_urban.json
aeba64d2-d7b1-4ae0-8618-04a8d0b7c48e|782-77-6075|Katie|Powell|F|3387 Walker Manor Apt. 321|Murrells Inlet|SC|29576|-79.0528|33.5507|24446|Photographer|1975-10-17|katie.powell@hotmail.com|001-067-649-0385|adults_2550_female_urban.json
a8366a1c-ee6d-4891-bc7a-fc47a8764b25|107-45-8948|Amy|Stephens|F|63773 Logan Rue Suite 129|Venice|IL|62090|-90.1689|38.6706|1189|Banker|1968-09-16|amy.stephens@hotmail.com|075-568-6659x2451|adults_50up_female_rural.json
b42a9951-fb55-4871-a3b8-57b4dbac20c8|474-04-6418|Gene|Roberts|M|548 Brent Heights|Milburn|OK|73450|-96.5429|34.1952|1248|Mining engineer|1962-08-15|gene.roberts@hotmail.com|+1-962-511-3353x20002|adults_50up_male_rural.json
ceec9404-b4ce-41b1-ad6e-449da8574202|696-14-0120|Phillip|Reese|M|8522 Huang Walk Suite 552|Scotts Valley|CA|95066|-122.0152|37.0597|14749|Research scientist (maths)|1971-10-27|phillip.reese@yahoo.com|901.819.7708x87236|adults_50up_male_urban.json
43cd6b4a-62fd-426a-b967-f61e83e2e83a|471-53-9457|Alexandra|Young|F|604 Rhonda Loop Apt. 049|Carbondale|IL|62902|-89.1173|37.6636|34675|Pharmacist, community|1961-10-14|alexandra.young@hotmail.com|742.403.1159x38588|adults_50up_female_urban.json
23545f68-ea78-4888-b5e2-8c26414065cf|772-43-3180|Destiny|Macias|F|39327 Rebekah Mews|Claudville|VA|24076|-80.3682|36.5977|972|Nurse, learning disability|1988-04-14|destiny.macias@gmail.com|447.553.9523x5681|adults_2550_female_rural.json
d6f3687c-c7bf-427a-8423-471bb08ea9da|227-34-7529|Marcus|Davis|M|663 Lawson Mill Apt. 561|Mc Mechen|WV|26040|-80.7308|39.9878|2103|Outdoor activities/education manager|1997-11-29|marcus.davis@yahoo.com|574.984.0201|adults_2550_male_rural.json
ad19aa1a-6965-4cbe-bf3c-ac6d93e64665|383-39-1223|Mark|Gonzalez|M|2543 Nichols Rapid|Termo|CA|96132|-120.613|40.9509|119|Civil engineer, contracting|1964-10-14|mark.gonzalez@hotmail.com|9244453407|adults_50up_male_rural.json
302c6867-c9b2-4a01-a0e1-63eb8d263198|467-51-6020|Julie|Rodriguez|F|989 Torres Hollow|Cheyney|PA|19319|-75.5222|39.9209|1130|Art gallery manager|1993-06-20|julie.rodriguez@gmail.com|961.939.8047x452|adults_2550_female_rural.json
cc62d732-13de-4e25-8cf1-fa7936882ef4|028-67-0199|Paul|Mills|M|7612 Jonathan Plains Apt. 549|Pence Springs|WV|24962|-80.7202|37.6621|186|English as a second language teacher|2000-01-16|paul.mills@hotmail.com|316-345-6795x812|young_adults_male_rural.json
18cc2204-9b8a-4a5e-bca4-3d4595265266|186-50-8401|Robert|Hodges|M|16140 Brenda Dale Suite 372|Elmhurst|NY|11373|-73.8776|40.7351|100820|Psychotherapist|1957-11-19|robert.hodges@hotmail.com|8521825178|adults_50up_male_urban.json
5fe3254d-e592-42f7-a561-b83b39b066f0|179-88-6664|Joseph|Martinez|M|157 Russell Lake|Lowry City|MO|64763|-93.7114|38.1404|1568|Technical brewer|1970-09-01|joseph.martinez@hotmail.com|+1-462-831-0042x2934|adults_50up_male_rural.json
f352d311-c51c-46f2-93e2-b6f6e04fe7e9|400-61-6839|Jennifer|Perez|F|5068 Herrera Meadows Apt. 215|Arkdale|WI|54613|-89.8962|44.0529|1826|Accountant, chartered|1989-01-21|jennifer.perez@hotmail.com|720.870.3094|adults_2550_female_rural.json
6b14a4e6-a109-4735-819e-431679648944|604-91-7838|Deborah|King|F|81920 Mendez Knolls|Morrill|NE|69358|-103.9182|41.9681|1907|Therapist, art|1968-05-18|deborah.king@yahoo.com|4955926509|adults_50up_female_rural.json
5ecdeac0-2ed7-4c3f-be38-483c685e6944|747-81-5860|Charles|Hale|M|549 Compton Villages Suite 036|North Zulch|TX|77872|-96.0925|30.9285|1716|Clinical research associate|1984-04-09|charles.hale@yahoo.com|971-001-1566x266|adults_2550_male_rural.json
c28ea958-c12f-47ea-9a81-55fbbf4ff6fe|127-08-8986|Jill|Brown|F|9060 Cody Mountains|Hanover Park|IL|60133|-88.1212|41.9394|38103|Administrator, Civil Service|1950-02-16|jill.brown@gmail.com|178-219-0532x68981|adults_50up_female_urban.json
a5e8523a-cbc9-460b-a670-8691fe762a43|513-57-8118|Laura|Davidson|F|6938 Rita Locks|Rockwell|NC|28138|-80.4226|35.5494|10495|Clinical biochemist|1970-08-15|laura.davidson@gmail.com|+1-350-083-2621|adults_50up_female_urban.json
2993c2c6-c0b8-4c78-bc08-19aef282c927|656-46-2390|Mark|Holland|M|543 Carter Summit Apt. 532|Eddyville|OR|97343|-123.7531|44.6371|434|Herbalist|1990-12-31|mark.holland@gmail.com|(655)482-2133x4241|adults_2550_male_rural.json
a46791e9-9fd7-4032-ae95-137328a1815c|310-96-1419|John|Parker|M|849 Miller Canyon Suite 336|Mayer|MN|55360|-93.8859|44.9022|2672|Accounting technician|1966-04-13|john.parker@hotmail.com|206-592-6478x637|adults_50up_male_urban.json
749ef7dd-be6e-492e-9c6c-32a39ed4b95b|278-71-0612|Scott|Tanner|M|5074 Norman Hill Suite 108|Boston|GA|31626|-83.7971|30.7855|3463|Special effects artist|1958-07-30|scott.tanner@gmail.com|402-683-4287|adults_50up_male_urban.json
99e6d98a-789a-44c3-82e0-d0150a4a7a54|096-81-5214|Jennifer|Williams|F|9325 Michelle Walks Suite 095|Norwich|VT|05055|-72.3016|43.7404|3363|Advertising account executive|1994-02-12|jennifer.williams@gmail.com|664.820.9067|adults_2550_female_urban.json
398b744e-690a-4b5e-8b51-800831ed56f2|826-02-0774|David|White|M|99919 Flores Bridge|Irvington|NY|10533|-73.8597|41.0381|7322|Company secretary|1974-04-05|david.white@hotmail.com|229-453-9377|adults_2550_male_urban.json
efebd08a-da0a-44bd-8a84-cc8415c0be7f|427-03-5428|Jessica|Byrd|F|2544 Michael Brook Apt. 394|Worton|MD|21678|-76.1008|39.2963|2301|Health visitor|1945-07-29|jessica.byrd@yahoo.com|8022417563|adults_50up_female_rural.json
d61827bb-1a45-4a69-9f68-d4c3574e9ffb|291-30-2649|Betty|Gonzales|F|4549 Susan Loaf Suite 373|Thibodaux|LA|70301|-90.8096|29.7992|43037|Engineer, manufacturing|1972-04-06|betty.gonzales@yahoo.com|001-120-559-2693|adults_50up_female_urban.json
dacbb98e-7c41-48f6-a5d2-23c70af3fc27|803-81-3047|Lee|Powers|M|350 Daniel Stravenue|Millstone|WV|25261|-81.1322|38.8286|335|Designer, exhibition/display|1967-08-07|lee.powers@gmail.com|004.703.5125|adults_50up_male_rural.json
674f0d29-7719-4be9-a369-63e94622c90a|179-08-4473|Jennifer|Phillips|F|8891 Joseph Lock|Hermitage|PA|16148|-80.453|41.2326|16959|Restaurant manager|1963-10-02|jennifer.phillips@gmail.com|001-134-611-6359x07948|adults_50up_female_urban.json
18063128-244e-40f0-860d-5439259bce33|781-27-6894|Jeffery|Douglas|M|4275 Christina Extension|Tamms|IL|62988|-89.2763|37.2345|2110|Accountant, chartered public finance|1982-01-10|jeffery.douglas@gmail.com|+1-851-728-1696x02150|adults_2550_male_rural.json
1c6fbdc0-1f40-4b6f-9733-f741bacfe05d|228-69-0919|Donna|Lopez|F|94296 Gillespie Street Suite 035|Gibson|GA|30810|-82.5766|33.2471|2138|Sub|1957-04-04|donna.lopez@gmail.com|+1-444-355-6226|adults_50up_female_rural.json
3562b888-f394-4083-8ccd-0fa85be66041|417-28-9379|Shaun|Rogers|M|2679 Kelly Heights|Las Vegas|NV|89108|-115.2233|36.2044|1417793|Civil Service fast streamer|1970-01-26|shaun.rogers@gmail.com|001-470-596-6185|adults_50up_male_urban.json
e9b073bf-6957-41a1-ba04-df6173cae88b|769-21-5882|Carlos|Ortega|M|10380 Vasquez Orchard Apt. 730|Valleyford|WA|99036|-117.2686|47.5292|1448|Education officer, museum|1999-04-04|carlos.ortega@yahoo.com|(989)914-7098x3018|young_adults_male_rural.json
ed91d23d-a46d-4406-a2d8-238d9e820db6|290-01-3994|James|Gutierrez|M|12615 James Summit|Clifton Hill|MO|65244|-92.6677|39.426|412|Office manager|1964-10-29|james.gutierrez@yahoo.com|001-383-759-9875x11127|adults_50up_male_rural.json
920ab3e1-4042-4d5b-bc75-32c0e5900072|722-31-4192|Keith|Greene|M|58444 Moore Squares Apt. 446|Kenner|LA|70065|-90.2522|30.0252|68211|Psychologist, sport and exercise|1969-08-06|keith.greene@yahoo.com|637.772.3829|adults_50up_male_urban.json
2319080b-4524-4cb8-b40b-bc8d9e318640|676-56-6233|Brian|Acevedo|M|4608 Leonard Lodge Apt. 253|Achille|OK|74720|-96.3648|33.8396|608|Youth worker|1975-12-14|brian.acevedo@yahoo.com|058-388-5622x15523|adults_2550_male_rural.json
1b08eec4-3094-41bf-98ae-b6ecf669e0b1|498-33-3061|Maria|Mendez|F|7076 Joshua Road Suite 825|North Powder|OR|97867|-117.9337|45.0317|763|Private music teacher|1998-04-26|maria.mendez@gmail.com|+1-233-770-1497x55494|young_adults_female_rural.json
581c44f7-a600-481c-b911-513624c34bb8|042-83-9862|Alexander|Rodriguez|M|147 Jaclyn Ports|Hardyville|VA|23070|-76.3844|37.5512|431|Oncologist|1998-07-24|alexander.rodriguez@yahoo.com|001-994-082-4102x268|young_adults_male_rural.json
2f4424b6-3f2e-433c-81e5-b7e4ac7f539b|562-65-1440|Alexandra|Mclean|F|414 Pamela Glens|Albany|KY|42602|-85.1407|36.6857|10216|Agricultural consultant|1990-11-17|alexandra.mclean@yahoo.com|001-276-751-5152x8655|adults_2550_female_urban.json
0a76495e-0714-4228-bddd-8dcae69ff194|495-41-7105|Stephen|Lam|M|2477 Diana Creek|Lindside|WV|24951|-80.6203|37.4817|1489|Producer, television/film/video|1998-05-04|stephen.lam@gmail.com|001-227-045-7872|young_adults_male_rural.json
5605e301-3734-46b5-bc3d-7945aa7bba52|515-51-1093|Joseph|Smith|M|2213 Brandy Prairie|Bowdon|GA|30108|-85.2533|33.5373|7256|Energy manager|1983-09-18|joseph.smith@gmail.com|(317)182-7894x932|adults_2550_male_urban.json
1e5a629c-cb27-4526-8154-77a854db7918|739-22-1851|Erik|French|M|25768 Austin Row Suite 669|Irvington|AL|36544|-88.2396|30.4802|12476|Marine scientist|1964-01-04|erik.french@hotmail.com|(954)895-2751|adults_50up_male_urban.json
b88d33c5-3c3f-4f67-9a1b-ef27f23fe362|682-75-0402|Robert|Williamson|M|01576 Alexis Ports|Boulder|CO|80301|-105.2143|40.0497|120932|Chief Marketing Officer|1957-12-13|robert.williamson@yahoo.com|+1-926-870-5375x094|adults_50up_male_urban.json
26ab587a-28af-444b-9035-ee5546245369|659-62-8077|Taylor|Bailey|M|21411 Ashley Forges Apt. 290|Mount Ayr|IN|47964|-87.2986|40.9521|122|Cartographer|1970-09-22|taylor.bailey@gmail.com|001-606-319-2771x13168|adults_50up_male_rural.json
919102f6-745d-41a5-8b5b-7b7c937a3ab8|507-49-4017|Michelle|Martinez|F|38127 Walker Union|Sardis|AL|36775|-86.992|32.2844|800|Fashion designer|1936-03-20|michelle.martinez@yahoo.com|103-734-2168x35160|adults_50up_female_rural.json
2361d788-f003-40ab-8bdc-c710433f3719|737-47-5658|Wesley|Haynes|M|85881 Torres Expressway Apt. 977|Harrisonburg|VA|22802|-78.8179|38.4905|67593|Surveyor, building control|1964-06-15|wesley.haynes@gmail.com|001-101-765-1256x6679|adults_50up_male_urban.json
e3d54b7b-2963-4540-ac30-6c630acf87ab|429-01-5167|Lisa|Dillon|F|534 Fox Loop|Mapleton|KS|66754|-94.8735|38.0228|451|Product manager|1993-02-12|lisa.dillon@yahoo.com|729-880-9931|adults_2550_female_rural.json
d5c3f230-8c0c-40a1-baa7-5214e2367ac3|037-58-4917|Kathryn|Wilson|F|53727 Susan Fords|Westmoreland City|PA|15692|-79.6806|40.3294|941|Financial controller|1998-07-25|kathryn.wilson@yahoo.com|483.162.3535|young_adults_female_rural.json
8cc9f8c4-5300-461e-abf2-0dcca408c307|274-69-9967|Laura|Gonzales|F|9697 Anna Views Apt. 796|Turpin|OK|73950|-100.8779|36.8664|1736|Maintenance engineer|1953-06-16|laura.gonzales@yahoo.com|(547)343-2399x5048|adults_50up_female_rural.json
53399eeb-d11a-452b-ac34-8dd580f6e0bb|441-35-1775|Lauren|Welch|F|92079 Paul Light Apt. 923|Bogalusa|LA|70427|-89.8653|30.7733|20033|Research officer, government|1991-10-04|lauren.welch@gmail.com|040-238-2559x144|adults_2550_female_urban.json
fe311ad5-6974-4294-943f-4b4345a1653f|789-15-5599|Shannon|Porter|F|632 Zachary Forest|Hepzibah|WV|26369|-80.3325|39.3312|762|Visual merchandiser|1966-05-08|shannon.porter@hotmail.com|+1-352-094-1684x8838|adults_50up_female_rural.json
0fd6384a-1070-41b7-88dc-8f0f1fc56816|537-05-3707|Laurie|Maldonado|F|1408 Stacie Inlet|Valley Springs|AR|72682|-92.7541|36.1351|194|Catering manager|1965-01-24|laurie.maldonado@gmail.com|001-221-525-0419x54773|adults_50up_female_rural.json
d2246a83-e28c-44fa-824c-59d0773ee276|448-37-4846|Sarah|Daniel|F|820 Williams Square|Derby|VT|05829|-72.1376|44.9502|2003|Advertising account executive|1994-10-06|sarah.daniel@hotmail.com|1264584881|adults_2550_female_rural.json
04010ec9-360c-464f-80dd-15090c829d1e|780-56-0602|Leslie|King|F|478 Nicole Parkways Apt. 847|Shirley|MA|01464|-71.6483|42.5734|7211|Environmental consultant|1996-04-30|leslie.king@yahoo.com|(283)799-7760|adults_2550_female_urban.json
efb101eb-0812-4e43-98d6-74789a82b208|127-84-2323|Emily|Wilkinson|F|2554 Mckinney Meadows Apt. 774|Calhoun|MO|65323|-93.6459|38.4858|976|Administrator, charities/voluntary organisations|1975-12-06|emily.wilkinson@hotmail.com|028.726.6334|adults_2550_female_rural.json
ecdab99c-83f9-4f5b-a2a1-bcf60cba2c99|215-01-1264|Susan|Anderson|F|8012 Martinez Trace|Angora|NE|69331|-103.085|41.8934|59|Editor, film/video|1961-04-29|susan.anderson@hotmail.com|+1-713-518-9357|adults_50up_female_rural.json
